nflId,num_snaps,Name,Position,estimate
46387,12,Kendal Vickers,DT,1.60263585973
46416,28,Jacob Tuioti-Mariner,OLB,0.2618607132
46424,6,Jason Cabinda,FB,0.0040655622394
46438,42,Tyler Lancaster,NT,0.8403357867
46457,84,Olasunkanmi Adeniyi,OLB,1.0398590835
46487,142,Poona Ford,NT,0.2811475518
46504,14,Daniel Ekuale,DT,0.7799252025
46521,34,Ben Niemann,ILB,0.9098352606
46526,14,Darrel Williams,RB,0.0031495658002
46527,34,Frankie Luvu,OLB,0.2496821909
46536,3,Johnny Stanton,FB,0.003199206674
46543,25,Henry Mondeaux,DE,1.0360754808
46618,35,Taylor Stallworth,DT,0.4662741108
46629,46,Nick Gates,C,0.002704293154
46652,2,Chandon Sullivan,CB,0.8060345522
46657,31,Dennis Gardeck,OLB,1.0248381823
46672,2,Tavierre Thomas,CB,0.6538279739
46679,150,Evan Brown,C,0.0019309392246
46680,5,Sean Chandler,SS,0.8591567618
46689,32,Ike Boettger,G,0.0024956136751
46700,4,Tre Herndon,CB,0.6648728636
46757,2,Charvarius Ward,CB,0.866454728
46775,2,J.C. Jackson,CB,1.3980341956
46778,1,A.J. Moore,FS,0.8411031767
46786,2,Bunmi Rotimi,DE,1.2036110586
46796,7,Demone Harris,DE,1.2113335932
46843,3,Sharif Finch,OLB,0.8083759747
46902,5,Robert Spillane,OLB,1.0591851097
46958,23,Chris Board,MLB,0.3919596547
47016,39,A.J. Johnson,ILB,0.7612836493
47605,9,D'Ernest Johnson,RB,0.004757743201
47749,11,Jakob Johnson,FB,0.0092890633888
47785,137,Nick Bosa,DE,0.8923164245
47786,130,Quinnen Williams,NT,0.8479947932
47787,53,Clelin Ferrell,DE,1.1156500919
47788,55,Devin White,ILB,0.44482297854
47790,141,Josh Allen,OLB,0.06743748708
47791,11,T.J. Hockenson,TE,0.0059741473731
47792,117,Ed Oliver,DT,0.4837709765
47793,12,Devin Bush,ILB,1.2480111753
47794,224,Jonah Williams,T,9.131832521e-05
47795,178,Rashan Gary,OLB,0.2146077189
47796,140,Christian Wilkins,DT,0.6524784351
47797,256,Chris Lindstrom,G,0.0011840077195
47799,174,Brian Burns,DE,0.0601231671
47800,152,Dexter Lawrence,DE,0.7086541074
47801,218,Garrett Bradbury,C,0.0012853446854
47802,222,Jeffery Simmons,DT,0.8432159135
47803,16,Noah Fant,TE,0.0051403465326
47804,1,Darnell Savage,SS,1.1041040969
47805,161,Andre Dillard,T,0.0037758941532
47806,214,Tytus Howard,T,0.0009306666665
47809,206,Montez Sweat,DE,0.4612842724
47810,12,Johnathan Abram,SS,1.063418613
47811,157,Jerry Tillery,DT,0.10315797337
47812,19,L.J. Collier,DE,0.3689736632
47814,218,Kaleb McGary,T,0.0011707198503
47816,13,Byron Murphy,CB,0.48272333444
47818,218,Jawaan Taylor,T,0.00046180823969
47821,123,Cody Ford,G,0.0043461505403
47823,1,Trayvon Mullen,CB,1.1956648046
47824,219,Dalton Risner,G,0.0024036237845
47826,1,Jahlani Tavai,MLB,1.0685436052
47827,109,Elgton Jenkins,G,0.0034803817413
47828,2,Joejuan Williams,CB,1.2136288069
47829,1,Greedy Williams,CB,1.416924948
47830,1,Marquise Blair,FS,1.1729989223
47832,36,Ben Banogu,DE,0.2439078484
47835,16,Drew Sample,TE,0.0054280823662
47836,23,Miles Sanders,RB,0.0040606882492
47838,193,Max Scharping,G,0.0011832111286
47840,4,J.J. Arcega-Whiteside,TE,0.004937360684
47844,10,Taylor Rapp,FS,0.7473976842
47846,6,Juan Thornhill,FS,1.2501711866
47848,95,Zach Allen,DE,0.18729141493
47853,30,Darrell Henderson,RB,0.0069752697955
47854,166,Dre'Mont Jones,DE,0.3337179889
47855,8,Germaine Pratt,OLB,0.31183204617
47856,10,David Montgomery,RB,0.0006230747645
47857,17,Devin Singletary,RB,0.006495095789
47860,41,Chase Winovich,DE,0.5780633784
47863,4,Sione Takitaki,OLB,1.0802329386
47864,4,Will Harris,SS,0.6240222956
47867,61,Khalen Saunders,DT,1.560751589
47868,6,Jaylon Ferguson,OLB,1.0632231449
47870,27,Damien Harris,RB,0.00186844594
47871,2,Cody Barton,MLB,1.4419193694
47872,18,Bobby Okereke,MLB,0.6455738861
47873,57,Connor McGovern,G,0.0024854778067
47874,6,Trey Pipkins,T,0.0043247989117
47877,1,Jamel Dean,CB,1.1232042272
47878,71,Oshane Ximines,OLB,0.18046498231
47879,10,Dawson Knox,TE,0.0034682153237
47881,10,Quincy Williams,OLB,0.948825669
47882,10,Mike Edwards,FS,0.4811313175
47888,14,Chauncey Gardner-Johnson,SS,1.2691244422
47889,218,Maxx Crosby,DE,0.8688050242
47890,49,Anthony Nelson,OLB,0.35721509031
47891,9,Julian Love,SS,1.6625711904
47892,8,Khari Willis,SS,0.4881030598
47899,1,Amani Hooker,FS,0.8845905097
47900,49,Austin Bryant,OLB,0.2886012298
47906,205,Ben Powers,G,0.0009653626335
47911,15,Tony Pollard,RB,0.0037985807917
47913,9,Drue Tranquill,ILB,0.6259879201
47914,43,Wes Martin,G,0.0044502612854
47915,3,Ugochukwu Amadi,FS,1.2286330248
47917,98,Greg Gaines,NT,0.4585358539
47919,83,Michael Jordan,G,0.0014946507561
47933,136,Kingsley Keke,DE,0.2387347764
47934,81,Andrew Van Ginkel,OLB,0.2462827256
47938,1,Mack Wilson,OLB,0.6517944097
47939,69,Justin Hollins,OLB,0.23191062193
47940,1,Blake Cashman,ILB,1.67841418535
47944,86,Charles Omenihu,DE,0.18183821403
47947,4,E.J. Speed,OLB,1.4427306741
47948,39,Joe Jackson,DE,0.33660842713
47952,222,David Edwards,G,0.0015715839229
47956,28,Cole Holcomb,OLB,0.4291482324
47959,21,Kaden Smith,TE,0.0052225772883
47971,30,David Long,ILB,1.2359715666
47973,65,Armon Watts,NT,0.2557583284
47975,42,Isaiah Buggs,DE,1.3734717524
47976,218,Olisaemeka Udoh,T,0.0017666957415
47985,4,Isaiah Prince,T,0.0058360607114
47987,22,Travis Homer,RB,0.0047149899059
47995,176,Dennis Daley,G,0.0004320115144
47996,1,Donovan Wilson,SS,1.2244076335
48008,6,Darryl Johnson,DE,0.29924498469
48011,5,Tommy Sweeney,TE,0.0046059136437
48017,32,Myles Gaskin,RB,0.00463318862
48026,1,Nick Scott,SS,0.95347658626
48027,25,Kaden Elliss,OLB,0.4175156703
48032,42,Michael Dogbe,DE,0.7304517162
48034,4,Dakota Allen,OLB,0.53962070833
48085,3,Fred Johnson,T,0.0041408800516
48089,165,Malik Reed,OLB,0.31811122189
48096,2,Andrew Beck,TE,0.006888656161
48123,30,Kevin Givens,DT,1.0378571843
48145,63,Wyatt Ray,DE,0.21139428581
48158,31,Alex Bars,G,0.0053431016699
48159,210,Sam Mustipher,C,0.00045572100512
48198,58,Bryan Mone,NT,0.6967907121
48220,198,Patrick Mekari,G,0.00063760273667
48247,35,Tim Ward,DE,1.3150176436
48268,22,Azeez Al-Shaair,MLB,1.0870605321
48364,4,Del'Shawn Phillips,OLB,0.9087734652
48447,1,P.J. Locke,FS,1.3475981132
48455,286,Matt Nelson,T,0.0006307385872
48456,18,Donald Parham,TE,0.0041292023439
48462,14,Kevin Strong,DE,0.9430542231
48473,5,Jonathan Ledbetter,DE,1.1631934987
48475,3,Chris Myarick,TE,0.0033970278147
48476,8,Nik Needham,CB,0.658438921
48482,1,Tyrel Dodson,MLB,0.9822462209
48485,103,Blake Hance,G,0.0021019357498
48487,1,Cameron Lewis,CB,0.865307126
48508,6,Andrew Wingard,FS,0.428296475
48512,4,Ryan Bates,C,0.0045216179147
48520,3,Anthony Rush,DT,1.1853677074
48524,3,Anthony Chesley,CB,0.8486054058
48537,90,Carl Granderson,DE,0.10344290055
48544,83,Shy Tuttle,DT,0.4330457226
48554,1,Andrew Dowell,OLB,0.8783632017
48565,1,Chris Westry,CB,1.256741531
48566,2,Daniel Wise,DE,1.2727459725
48581,2,Roderic Teamer,CB,1.1271613412
48599,46,Albert Huggins,DT,0.5009847745
48663,34,Amani Bledsoe,DE,1.073386806
48671,2,Derick Roberson,OLB,1.19969601011
48780,16,Troy Reeder,ILB,0.4222216538
49410,2,Jalen Thompson,FS,0.9641925122
52410,232,Chase Young,DE,0.031675814537
52412,166,Andrew Thomas,T,0.0031879976458
52415,140,Derrick Brown,DT,0.18050925749
52416,31,Isaiah Simmons,ILB,0.53603002159
52418,118,Jedrick Wills,T,0.0005938604737
52421,273,Tristan Wirfs,T,0.0018472986432
52422,70,Javon Kinlaw,DT,0.8427977862
52425,1,CeeDee Lamb,WR,0.004957422591
52426,248,Austin Jackson,T,0.0004866342006
52428,55,K'Lavon Chaisson,OLB,0.22476533336
52431,6,Kenneth Murray,ILB,0.9472040328
52432,163,Cesar Ruiz,G,0.0031288826299
52435,18,Jordyn Brooks,OLB,0.5616089436
52436,24,Patrick Queen,MLB,0.6583513691
52438,1,Noah Igbinoghene,CB,0.5343174513
52440,14,Clyde Edwards-Helaire,RB,0.0023245849145
52442,1,Michael Pittman,WR,0.0024246041579
52443,26,D'Andre Swift,RB,0.0041610795998
52444,1,Xavier McKinney,FS,1.0168698399
52445,8,Kyle Dugger,FS,5.42819717
52446,42,Yetur Gross-Matos,DE,0.54277063893
52447,267,Robert Hunt,G,0.00017881807467
52448,55,Ross Blacklock,DT,0.6164190622
52450,2,Laviska Shenault,WR,0.0036944814153
52451,27,Cole Kmet,TE,0.0032013206753
52452,3,Grant Delpit,SS,0.9547721704
52453,8,Antoine Winfield,FS,1.0677202772
52455,39,Marlon Davidson,DT,0.356424595
52456,89,Darrell Taylor,DE,0.44303328218
52462,75,A.J. Epenesa,DE,0.24433174638
52464,47,Raekwon Davis,NT,0.7248365689
52466,218,Ezra Cleveland,G,0.00163184638723
52468,88,Josh Uche,OLB,1.043344624
52469,1,Kristian Fulton,CB,0.8918283074
52470,13,A.J. Dillon,RB,0.0077229933814
52471,8,Willie Gay,OLB,0.886231519
52472,25,Jeremy Chinn,FS,0.21485566593
52473,20,Logan Wilson,ILB,0.35712276322
52474,16,Antonio Gibson,RB,0.0044532223739
52475,60,Julian Okwara,OLB,0.15940034975
52476,2,Ashtyn Davis,SS,1.20513037177
52477,160,Damien Lewis,G,0.0030256785378
52478,23,Brandon Jones,SS,0.3973453981
52479,90,Justin Madubuike,DT,0.3089101064
52480,198,Josh Jones,G,0.004993956414
52481,54,Davon Hamilton,DT,0.4447402788
52482,7,Zack Baun,OLB,0.3996881118
52483,286,Jonah Jackson,G,0.00116793031904
52486,256,Matt Hennessy,C,0.0007847513422
52491,266,Lloyd Cushenberry,C,0.002807265026
52492,134,Terrell Lewis,OLB,0.11319950944
52493,2,Julian Blackmon,FS,0.8696695481
52494,12,Zack Moss,RB,0.0043300835184
52496,68,Jordan Elliott,DT,0.18256965616
52498,68,Jonathan Greenard,DE,0.21766308371
52502,5,Josiah Deguara,TE,0.0044808596901
52503,12,McTelvin Agim,DE,0.9585442966
52504,189,Lucas Niang,T,0.002803625871
52506,15,Malik Harrison,OLB,0.8907802046
52507,115,Matt Peart,T,0.0059571727477
52510,113,Alex Highsmith,OLB,1.00664443662
52512,1,Terrell Burgess,FS,1.3435377664
52513,20,Adam Trautman,TE,0.00387968059
52514,54,Tyre Phillips,G,0.0017870909215
52515,10,Akeem Davis-Gaither,ILB,0.4946201581
52518,5,Darnay Holmes,CB,0.5880176282
52520,5,Joshua Kelley,RB,0.0034595068783
52522,57,Leki Fotu,DT,0.762565785
52523,5,Harrison Bryant,TE,0.0035499209773
52524,82,Ben Bartch,T,0.0012103582451
52525,143,D.J. Wonnum,DE,0.2154264847
52526,8,Albert Okwuegbunam,TE,0.0041687802511
52527,4,Mykal Walker,ILB,0.7298442149
52534,99,Charlie Heck,T,0.002234162965
52538,9,James Lynch,NT,1.0682491808
52539,46,Rashard Lawrence,NT,0.64535032714
52541,9,Colby Parkinson,TE,0.004440203749
52542,1,Jaylinn Hawkins,FS,0.6569969981
52546,21,L'Jarius Sneed,CB,0.59061238178
52548,1,Shaquille Quarterman,MLB,0.8330971343
52551,99,Ben Bredeson,G,0.0028164522744
52553,149,Jack Driscoll,T,0.0018286377628
52554,215,Tyler Biadasz,C,0.0020890515624
52556,43,Alton Robinson,DE,0.9593052264
52563,56,Trevis Gipson,OLB,0.26546652897
52566,5,Bryce Hall,CB,1.67881101772
52570,2,Khaleke Hudson,MLB,0.8954891267
52578,36,Broderick Washington,DT,0.7480411365
52582,45,Larrell Murchison,DT,1.179740996
52585,149,Michael Danna,DE,0.16609349
52586,23,Justin Strnad,ILB,0.90002896347
52587,29,Bradlee Anae,DE,0.48069756976
52589,86,Netane Muti,G,0.003115981858
52590,193,Michael Onwenu,G,0.0016572352142
52591,2,Cam Brown,OLB,0.9869558805
52592,46,Bravvion Roy,DT,0.3998937982
52600,174,Jon Runyan,G,0.0011561689198
52602,4,Khalil Davis,DT,0.5449332243
52603,170,Justin Herron,T,0.0019609004782
52605,35,John Penisini,NT,0.460878753
52607,2,Jordan Fuller,SS,1.51115022505
52622,2,Freddie Swain,WR,0.0031834040003
52623,1,Markus Bailey,ILB,0.86880777724
52624,5,Kamren Curl,FS,1.2241586056
52626,17,Carter Coughlin,ILB,0.9826486333
52637,74,James Smith-Williams,DE,0.15011126435
52640,9,Carlos Davis,DT,0.9588262115
52641,28,Casey Toohill,DE,0.3351476759
52643,3,Jashon Cornell,DE,1.2351483046
52649,1,Chapelle Russell,MLB,0.7265989578
52650,84,Jonathan Garvin,OLB,0.07140694569
52651,3,Chris Jackson,CB,1.1166768331
52662,13,Derrek Tuszka,OLB,1.0054957714
52663,21,Tae Crowder,ILB,0.60083167235
52665,92,Malcolm Roach,DT,0.5481319595
52666,151,Calvin Throckmorton,T,0.0023621966455
52733,21,James Robinson,RB,0.0013452369547
52759,14,Chris Williams,DT,1.4885392917
52762,4,Tony Jones,RB,0.0026638329793
52783,40,Yasir Durant,G,0.0040297282188
52792,106,Tershawn Wharton,DT,0.3926241933
52797,1,Joe Bachie,OLB,0.8825089257
52805,26,Joe Gaziano,DE,0.433590411
52829,6,Breiden Fehoko,NT,0.4269030322
52830,12,Eric Banks,DT,0.65398718194
52835,50,Michael Hoecht,DT,0.29457389708
52846,42,Jonah Williams,DE,0.458259606
52852,1,Myles Hartsfield,FS,1.4984308503
52858,1,Giovanni Ricci,FB,0.0024537764519
52863,4,Krys Barnes,ILB,0.6840803642
52886,1,Blake Lynch,OLB,1.7101188751
52887,5,David Moa,DT,1.002679564
52894,28,Trystan Colon,C,0.00035208101435
52922,8,Salvon Ahmed,RB,0.0026448815754
52932,19,Ladarius Hamilton,OLB,0.31895658885
52939,4,Sam Franklin,SS,0.8110230106
52945,4,Jace Whittaker,CB,1.12047993899
52971,35,Jamir Jones,OLB,1.1922882915
52979,25,Chauncey Rivers,OLB,0.9757699925
52991,1,Myles Bryant,CB,1.2541046956
53039,13,Azur Kamara,DE,1.26823181552
53051,6,Javelin Guidry,CB,0.7628085914
53053,135,Bryce Huff,DE,1.2064043459
53059,1,Kristian Welch,MLB,0.7010829535
53073,91,Teair Tart,DT,0.6776721993
53079,4,Reggie Gilliam,FB,0.0023115706377
53091,1,Artavis Pierce,RB,0.0023934459754
53180,13,Ty'Son Williams,RB,0.0015977237022
53315,1,Aaron Patrick,OLB,1.1235945464
53433,5,Kyle Pitts,TE,0.0065078765241
53436,286,Penei Sewell,T,0.00047848229644
53437,1,Jaycee Horn,CB,0.7856820219
53438,1,Patrick Surtain,CB,1.0899774043
53441,96,Micah Parsons,OLB,0.3422811256
53442,238,Rashawn Slater,T,7.1866204821e-05
53445,13,Zaven Collins,ILB,0.6722116333
53447,148,Jaelan Phillips,OLB,0.09053252165
53448,16,Jamin Davis,MLB,0.3437342928
53450,84,Kwity Paye,DE,0.13759406699
53452,54,Christian Darrisaw,T,0.0048505776743
53457,90,Payton Turner,DE,0.17971199434
53459,87,Gregory Rousseau,DE,0.35825902748
53460,172,Odafe Oweh,OLB,0.07947963743
53461,108,Joe Tryon,OLB,0.15867410435
53462,1,Tyson Campbell,CB,1.0331270081
53464,19,Javonte Williams,RB,0.0085866615379
53465,11,Jevon Holland,FS,0.464559813
53466,201,Landon Dickerson,G,0.0032590232815
53467,160,Christian Barmore,DT,0.21266506338
53469,3,Richie Grant,SS,0.56602676674
53470,47,Levi Onwuzurike,DE,0.3807192714
53471,240,Liam Eichenberg,T,0.00054521817607
53472,1,Trevon Moehrig,FS,1.1056583594
53475,142,Jackson Carman,G,6.218145811e-05
53479,135,Azeez Ojulari,OLB,0.19534761033
53480,148,Samuel Cosmi,T,0.00015813184816
53481,20,Jeremiah Owusu-Koramoah,OLB,0.6061775727
53487,19,Nick Bolton,ILB,0.5662006667
53489,13,Pete Werner,OLB,0.7055011428
53490,32,Carlos Basham,DE,0.29085145091
53491,115,Josh Myers,C,0.009377897863
53492,297,Creed Humphrey,C,0.0023996743762
53497,253,Jalen Mayfield,G,0.00130387928762
53499,81,Brady Christensen,T,0.0063454237906
53501,57,Alim McNeill,NT,0.434299512
53502,68,Milton Williams,DT,0.2724971418
53504,148,Osa Odighizuwa,DT,0.24890783856
53509,2,Divine Deablo,OLB,1.2100848399
53510,3,Hunter Long,TE,0.004231967376
53512,11,Tommy Tremble,TE,0.002085678674
53513,73,Chauncey Golston,DE,1.1011192174
53522,100,Spencer Brown,T,0.0023606513976
53523,50,Ben Cleveland,G,0.0012400883294
53529,12,Elijah Molden,CB,0.9980243262
53530,2,Ifeatu Melifonwu,CB,1.05696590634
53532,3,Ernest Jones,ILB,0.5551966093
53533,15,Brandon Stephens,FS,0.377419537
53534,2,Baron Browning,ILB,1.0025630787
53535,3,Jay Tufele,DT,0.8660457218
53540,122,Cameron Sample,DE,0.07472382031
53542,2,Derrick Barnes,ILB,1.0165897175
53543,3,Drew Dalman,C,0.0081022732308
53547,19,Chris Rumph,OLB,0.25838752454
53553,7,John Bates,TE,0.004135688821
53555,17,Chuba Hubbard,RB,0.0084820809597
53564,4,Rashad Weaver,OLB,0.8739253068
53565,1,Marco Wilson,CB,1.3173991485
53571,202,Royce Newman,T,0.0027952255034
53573,21,Joshua Kaindoh,DE,0.3392836292
53574,5,Luke Farrell,TE,0.005246565513
53575,5,Jamien Sherwood,ILB,1.3090847427
53577,52,Ta'Quon Graham,DE,0.3215347
53579,10,Kenneth Gainwell,RB,0.0063701656285
53581,4,Caden Sterns,FS,1.47739270914
53583,11,Michael Carter,CB,2.0595268997
53585,32,Isaiahh Loudermilk,DE,1.2853184242
53587,31,Daviyon Nixon,DT,0.6499677266
53590,1,Tommy Doyle,T,0.004255243188
53596,5,Nate Hobbs,CB,1.3610094483
53600,3,Daelin Hayes,OLB,0.5291977969
53601,1,Deommodore Lenoir,CB,1.4270936501
53602,23,Tedarrell Slaton,DT,0.7302479901
53605,1,K.J. Britt,ILB,0.8245396652
53609,5,Talanoa Hufanga,SS,1.0933839737
53611,72,Adetokunbo Ogundeji,OLB,0.506485862169
53612,4,Avery Williams,RB,0.5468292754
53615,1,Hamsah Nasirildeen,ILB,1.0071343143
53618,5,Marlon Tuipulotu,DT,0.7205995488
53619,23,Trey Hill,C,0.0018762906997
53620,23,Tarron Jackson,DE,0.7666819488
53621,43,Quinton Bohanna,DT,0.563025093
53624,73,Roy Lopez,DT,0.17849527882
53627,10,Larry Rountree,RB,0.0065583997044
53631,3,Chris Evans,RB,0.0062792710689
53636,3,Jonathan Marshall,DT,1.8875189572
53639,7,Victor Dimukeje,OLB,1.4927475618
53645,19,Quincy Roche,OLB,1.00072040229
53646,19,Khalil Herbert,RB,0.004536757276
53655,297,Trey Smith,G,0.00091680729
53662,2,Jake Funk,RB,0.0071931732021
53663,2,Patrick Johnson,ILB,0.7846874559
53668,52,Jonathon Cooper,OLB,0.25902253696
53674,5,Tre Norwood,FS,0.9666693459
53675,5,Shaka Toney,DE,1.22868298572
53679,24,Khyiris Tonga,NT,0.5772297873
53681,2,Chris Garrett,LB,1.8676284885
53688,1,Grant Stuard,ILB,1.173608914
53740,11,Josiah Bronson,DT,0.8633009737
53876,27,Raymond Johnson,DE,0.7053953984
53900,48,Naquan Jones,DT,1.3587888237
53910,12,Sam Kamara,OLB,1.60960069056
53930,15,Andre Mintze,OLB,0.7990320654
53935,6,Darius Hodge,DE,0.8986382423
53946,9,Jack Stoll,TE,0.003741791749
53957,12,A.J. Parker,CB,0.27980412135
53960,1,Jaret Patterson,RB,0.006794025523
53978,11,Austin Faoliu,DT,0.9517018097
53991,3,Forrest Merrill,DT,1.1511133311
53999,2,Jack Heflin,DT,0.9827000598
